SID,SSID,SampleYear,Waterbody,SubSampleName,SubSampleDate,HoursEffort,Species,Len,Wt,Number,Age
2549,12435,2000,Crooked Creek,5,08/02/2000,0.329722222,Smallmouth Bass,298,,1,
2549,12435,2000,Crooked Creek,5,08/02/2000,0.329722222,Smallmouth Bass,183,59,1,
2549,12435,2000,Crooked Creek,5,08/02/2000,0.329722222,Smallmouth Bass,141,,1,
2549,12435,2000,Crooked Creek,5,08/02/2000,0.329722222,Smallmouth Bass,282,,1,
2549,12435,2000,Crooked Creek,5,08/02/2000,0.329722222,Smallmouth Bass,296,,1,
2549,12435,2000,Crooked Creek,5,08/02/2000,0.329722222,Smallmouth Bass,311,,1,
2549,12435,2000,Crooked Creek,5,08/02/2000,0.329722222,Smallmouth Bass,323,,1,
2549,12435,2000,Crooked Creek,5,08/02/2000,0.329722222,Smallmouth Bass,133,,1,
2549,12435,2000,Crooked Creek,5,08/02/2000,0.329722222,Smallmouth Bass,166,,1,
2549,12435,2000,Crooked Creek,5,08/02/2000,0.329722222,Smallmouth Bass,204,,1,
2549,12435,2000,Crooked Creek,5,08/02/2000,0.329722222,Smallmouth Bass,158,,1,
2549,12435,2000,Crooked Creek,5,08/02/2000,0.329722222,Smallmouth Bass,144,,1,
2549,12435,2000,Crooked Creek,5,08/02/2000,0.329722222,Largemouth Bass,395,,1,
2549,12435,2000,Crooked Creek,5,08/02/2000,0.329722222,Largemouth Bass,269,,1,
2549,12435,2000,Crooked Creek,5,08/02/2000,0.329722222,Largemouth Bass,246,,1,
2549,12435,2000,Crooked Creek,5,08/02/2000,0.329722222,Largemouth Bass,179,61,1,
2549,12435,2000,Crooked Creek,5,08/02/2000,0.329722222,Largemouth Bass,250,,1,
2549,12435,2000,Crooked Creek,5,08/02/2000,0.329722222,Ozark Bass,179,,1,
2549,12435,2000,Crooked Creek,5,08/02/2000,0.329722222,Ozark Bass,163,,1,
2549,12435,2000,Crooked Creek,5,08/02/2000,0.329722222,Ozark Bass,194,,1,
2549,12435,2000,Crooked Creek,5,08/02/2000,0.329722222,Ozark Bass,182,,1,
2549,12435,2000,Crooked Creek,5,08/02/2000,0.329722222,Ozark Bass,212,,1,
2549,12435,2000,Crooked Creek,5,08/02/2000,0.329722222,Ozark Bass,188,,1,
2549,12435,2000,Crooked Creek,5,08/02/2000,0.329722222,Ozark Bass,168,,1,
2549,12435,2000,Crooked Creek,5,08/02/2000,0.329722222,Ozark Bass,183,,1,
2549,12435,2000,Crooked Creek,5,08/02/2000,0.329722222,Ozark Bass,185,,1,
2549,12435,2000,Crooked Creek,5,08/02/2000,0.329722222,Ozark Bass,163,,1,
2549,12435,2000,Crooked Creek,5,08/02/2000,0.329722222,Longear Sunfish,154,,1,
2549,12435,2000,Crooked Creek,5,08/02/2000,0.329722222,Longear Sunfish,164,92,1,
2549,12435,2000,Crooked Creek,5,08/02/2000,0.329722222,Longear Sunfish,153,,1,
2549,12435,2000,Crooked Creek,5,08/02/2000,0.329722222,Green Sunfish,140,42,1,
2549,12435,2000,Crooked Creek,5,08/02/2000,0.329722222,Green Sunfish,183,135,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Smallmouth Bass,308,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Smallmouth Bass,314,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Smallmouth Bass,357,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Smallmouth Bass,197,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Smallmouth Bass,305,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Smallmouth Bass,376,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Smallmouth Bass,315,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Smallmouth Bass,357,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Smallmouth Bass,205,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Smallmouth Bass,378,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Smallmouth Bass,227,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Ozark Bass,211,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Ozark Bass,187,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Ozark Bass,188,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Ozark Bass,202,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Ozark Bass,174,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Ozark Bass,206,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Ozark Bass,176,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Ozark Bass,215,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Ozark Bass,211,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Ozark Bass,185,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Ozark Bass,188,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Ozark Bass,215,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Ozark Bass,182,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Ozark Bass,208,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Ozark Bass,187,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Ozark Bass,151,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Ozark Bass,222,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Ozark Bass,173,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Ozark Bass,205,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Ozark Bass,154,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Ozark Bass,184,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Ozark Bass,207,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Ozark Bass,204,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Ozark Bass,191,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Ozark Bass,221,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Ozark Bass,246,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Ozark Bass,153,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Yellow Bullhead,218,,1,
2549,12436,2000,Crooked Creek,6,08/02/2000,0.331666667,Brown Bullhead,275,,1,
2549,12437,2000,Crooked Creek,7,08/02/2000,0.307222222,Smallmouth Bass,145,,1,
2549,12437,2000,Crooked Creek,7,08/02/2000,0.307222222,Smallmouth Bass,357,,1,
2549,12437,2000,Crooked Creek,7,08/02/2000,0.307222222,Smallmouth Bass,200,,1,
2549,12437,2000,Crooked Creek,7,08/02/2000,0.307222222,Smallmouth Bass,291,,1,
2549,12437,2000,Crooked Creek,7,08/02/2000,0.307222222,Smallmouth Bass,172,,1,
2549,12437,2000,Crooked Creek,7,08/02/2000,0.307222222,Smallmouth Bass,140,,1,
2549,12437,2000,Crooked Creek,7,08/02/2000,0.307222222,Smallmouth Bass,235,,1,
2549,12437,2000,Crooked Creek,7,08/02/2000,0.307222222,Smallmouth Bass,202,,1,
2549,12437,2000,Crooked Creek,7,08/02/2000,0.307222222,Smallmouth Bass,144,,1,
2549,12437,2000,Crooked Creek,7,08/02/2000,0.307222222,Smallmouth Bass,218,,1,
2549,12437,2000,Crooked Creek,7,08/02/2000,0.307222222,Smallmouth Bass,127,,1,
2549,12437,2000,Crooked Creek,7,08/02/2000,0.307222222,Smallmouth Bass,140,,1,
2549,12437,2000,Crooked Creek,7,08/02/2000,0.307222222,Smallmouth Bass,272,,1,
2549,12437,2000,Crooked Creek,7,08/02/2000,0.307222222,Largemouth Bass,220,,1,
2549,12437,2000,Crooked Creek,7,08/02/2000,0.307222222,Ozark Bass,178,,1,
2549,12437,2000,Crooked Creek,7,08/02/2000,0.307222222,Ozark Bass,169,,1,
2549,12437,2000,Crooked Creek,7,08/02/2000,0.307222222,Ozark Bass,218,,1,
2549,12437,2000,Crooked Creek,7,08/02/2000,0.307222222,Ozark Bass,151,,1,
2549,12437,2000,Crooked Creek,7,08/02/2000,0.307222222,Longear Sunfish,152,,1,
2549,12437,2000,Crooked Creek,7,08/02/2000,0.307222222,Longear Sunfish,153,,1,
2549,12437,2000,Crooked Creek,7,08/02/2000,0.307222222,Longear Sunfish,155,,1,
2549,12437,2000,Crooked Creek,7,08/02/2000,0.307222222,Longear Sunfish,150,,1,
2549,12437,2000,Crooked Creek,7,08/02/2000,0.307222222,Longear Sunfish,151,,1,
2549,12438,2000,Crooked Creek,8,08/02/2000,0.198055556,Smallmouth Bass,411,,1,
2549,12438,2000,Crooked Creek,8,08/02/2000,0.198055556,Smallmouth Bass,241,,1,
2549,12438,2000,Crooked Creek,8,08/02/2000,0.198055556,Smallmouth Bass,263,,1,
2549,12438,2000,Crooked Creek,8,08/02/2000,0.198055556,Smallmouth Bass,405,,1,
2549,12438,2000,Crooked Creek,8,08/02/2000,0.198055556,Smallmouth Bass,221,,1,
2549,12438,2000,Crooked Creek,8,08/02/2000,0.198055556,Smallmouth Bass,333,,1,
2549,12438,2000,Crooked Creek,8,08/02/2000,0.198055556,Smallmouth Bass,309,,1,
2549,12438,2000,Crooked Creek,8,08/02/2000,0.198055556,Smallmouth Bass,257,,1,
2549,12438,2000,Crooked Creek,8,08/02/2000,0.198055556,Smallmouth Bass,357,,1,
2549,12438,2000,Crooked Creek,8,08/02/2000,0.198055556,Smallmouth Bass,234,,1,
2549,12438,2000,Crooked Creek,8,08/02/2000,0.198055556,Smallmouth Bass,325,,1,
2549,12438,2000,Crooked Creek,8,08/02/2000,0.198055556,Smallmouth Bass,304,,1,
2549,12438,2000,Crooked Creek,8,08/02/2000,0.198055556,Smallmouth Bass,77,,1,
2549,12438,2000,Crooked Creek,8,08/02/2000,0.198055556,Smallmouth Bass,247,,1,
2549,12438,2000,Crooked Creek,8,08/02/2000,0.198055556,Ozark Bass,188,,1,
2549,12438,2000,Crooked Creek,8,08/02/2000,0.198055556,Ozark Bass,168,,1,
2549,12438,2000,Crooked Creek,8,08/02/2000,0.198055556,Ozark Bass,215,,1,
2549,12438,2000,Crooked Creek,8,08/02/2000,0.198055556,Ozark Bass,182,,1,
2549,12438,2000,Crooked Creek,8,08/02/2000,0.198055556,Ozark Bass,204,,1,
2549,12438,2000,Crooked Creek,8,08/02/2000,0.198055556,Ozark Bass,206,,1,
2549,12438,2000,Crooked Creek,8,08/02/2000,0.198055556,Ozark Bass,168,,1,
2549,12438,2000,Crooked Creek,8,08/02/2000,0.198055556,Ozark Bass,208,,1,
2549,12438,2000,Crooked Creek,8,08/02/2000,0.198055556,Ozark Bass,208,,1,
2549,12438,2000,Crooked Creek,8,08/02/2000,0.198055556,Ozark Bass,167,,1,
2549,12438,2000,Crooked Creek,8,08/02/2000,0.198055556,Longear Sunfish,155,,1,
2549,12439,2000,Crooked Creek,9,08/02/2000,0.146388889,Smallmouth Bass,307,,1,
2549,12439,2000,Crooked Creek,9,08/02/2000,0.146388889,Smallmouth Bass,356,,1,
2549,12439,2000,Crooked Creek,9,08/02/2000,0.146388889,Smallmouth Bass,219,,1,
2549,12439,2000,Crooked Creek,9,08/02/2000,0.146388889,Smallmouth Bass,257,,1,
2549,12439,2000,Crooked Creek,9,08/02/2000,0.146388889,Smallmouth Bass,350,,1,
2549,12439,2000,Crooked Creek,9,08/02/2000,0.146388889,Smallmouth Bass,150,,1,
2549,12439,2000,Crooked Creek,9,08/02/2000,0.146388889,Smallmouth Bass,291,,1,
2549,12439,2000,Crooked Creek,9,08/02/2000,0.146388889,Smallmouth Bass,325,,1,
2549,12439,2000,Crooked Creek,9,08/02/2000,0.146388889,Smallmouth Bass,244,,1,
2549,12439,2000,Crooked Creek,9,08/02/2000,0.146388889,Smallmouth Bass,181,,1,
2549,12439,2000,Crooked Creek,9,08/02/2000,0.146388889,Smallmouth Bass,282,,1,
2549,12439,2000,Crooked Creek,9,08/02/2000,0.146388889,Smallmouth Bass,158,,1,
2549,12439,2000,Crooked Creek,9,08/02/2000,0.146388889,Smallmouth Bass,303,,1,
2549,12439,2000,Crooked Creek,9,08/02/2000,0.146388889,Smallmouth Bass,159,,1,
2549,12439,2000,Crooked Creek,9,08/02/2000,0.146388889,Smallmouth Bass,128,,1,
2549,12439,2000,Crooked Creek,9,08/02/2000,0.146388889,Smallmouth Bass,141,,1,
2549,12439,2000,Crooked Creek,9,08/02/2000,0.146388889,Smallmouth Bass,129,,1,
2549,12439,2000,Crooked Creek,9,08/02/2000,0.146388889,Smallmouth Bass,266,,1,
2549,12439,2000,Crooked Creek,9,08/02/2000,0.146388889,Smallmouth Bass,310,,1,
2549,12439,2000,Crooked Creek,9,08/02/2000,0.146388889,Smallmouth Bass,257,,1,
2549,12439,2000,Crooked Creek,9,08/02/2000,0.146388889,Smallmouth Bass,226,,1,
2549,12439,2000,Crooked Creek,9,08/02/2000,0.146388889,Smallmouth Bass,160,,1,
2549,12439,2000,Crooked Creek,9,08/02/2000,0.146388889,Smallmouth Bass,209,,1,
2549,12439,2000,Crooked Creek,9,08/02/2000,0.146388889,Largemouth Bass,300,,1,
2549,12439,2000,Crooked Creek,9,08/02/2000,0.146388889,Ozark Bass,187,,1,
2549,12439,2000,Crooked Creek,9,08/02/2000,0.146388889,Ozark Bass,173,,1,
2549,12439,2000,Crooked Creek,9,08/02/2000,0.146388889,Ozark Bass,144,,1,
2549,12439,2000,Crooked Creek,9,08/02/2000,0.146388889,Ozark Bass,190,,1,
2549,12439,2000,Crooked Creek,9,08/02/2000,0.146388889,Ozark Bass,213,,1,
2549,12439,2000,Crooked Creek,9,08/02/2000,0.146388889,Ozark Bass,144,,1,
2549,12439,2000,Crooked Creek,9,08/02/2000,0.146388889,Longear Sunfish,152,,1,
2550,12440,2000,Crooked Creek,1,07/25/2000,,Smallmouth Bass,380,840,1,
2550,12440,2000,Crooked Creek,1,07/25/2000,,Smallmouth Bass,402,620,1,
2550,12440,2000,Crooked Creek,1,07/25/2000,,Smallmouth Bass,387,730,1,
2550,12440,2000,Crooked Creek,1,07/25/2000,,Smallmouth Bass,327,470,1,
2550,12440,2000,Crooked Creek,1,07/25/2000,,Smallmouth Bass,358,590,1,
2550,12440,2000,Crooked Creek,1,07/25/2000,,Smallmouth Bass,304,400,1,
2550,12440,2000,Crooked Creek,1,07/25/2000,,Smallmouth Bass,310,390,1,
2550,12440,2000,Crooked Creek,1,07/25/2000,,Smallmouth Bass,356,610,1,
2550,12440,2000,Crooked Creek,1,07/25/2000,,Smallmouth Bass,302,400,1,
2550,12440,2000,Crooked Creek,1,07/25/2000,,Smallmouth Bass,354,600,1,
2550,12440,2000,Crooked Creek,1,07/25/2000,,Smallmouth Bass,335,490,1,
2550,12440,2000,Crooked Creek,1,07/25/2000,,Smallmouth Bass,356,530,1,
2550,12440,2000,Crooked Creek,1,07/25/2000,,Smallmouth Bass,299,390,1,
2550,12440,2000,Crooked Creek,1,07/25/2000,,Smallmouth Bass,316,430,1,
2550,12440,2000,Crooked Creek,1,07/25/2000,,Smallmouth Bass,233,170,1,
2550,12440,2000,Crooked Creek,1,07/25/2000,,Smallmouth Bass,302,350,1,
2550,12440,2000,Crooked Creek,1,07/25/2000,,Smallmouth Bass,234,170,1,
2550,12440,2000,Crooked Creek,1,07/25/2000,,Smallmouth Bass,366,620,1,
2550,12440,2000,Crooked Creek,1,07/25/2000,,Smallmouth Bass,127,45,1,
2550,12440,2000,Crooked Creek,1,07/25/2000,,Smallmouth Bass,275,280,1,
2550,12440,2000,Crooked Creek,1,07/25/2000,,Smallmouth Bass,222,140,1,
2550,12440,2000,Crooked Creek,1,07/25/2000,,Smallmouth Bass,227,170,1,
2550,12440,2000,Crooked Creek,1,07/25/2000,,Smallmouth Bass,172,100,1,
2550,12440,2000,Crooked Creek,1,07/25/2000,,Smallmouth Bass,123,30,1,
2550,12440,2000,Crooked Creek,1,07/25/2000,,Smallmouth Bass,114,40,1,
2550,12440,2000,Crooked Creek,1,07/25/2000,,Smallmouth Bass,204,120,1,
2550,12440,2000,Crooked Creek,1,07/25/2000,,Ozark Bass,234,240,1,
2550,12440,2000,Crooked Creek,1,07/25/2000,,Ozark Bass,201,170,1,
2550,12440,2000,Crooked Creek,1,07/25/2000,,Ozark Bass,233,250,1,
2550,12440,2000,Crooked Creek,1,07/25/2000,,Ozark Bass,188,140,1,
2550,12440,2000,Crooked Creek,1,07/25/2000,,Ozark Bass,197,170,1,
2550,12440,2000,Crooked Creek,1,07/25/2000,,Bluegill,160,80,1,
2550,12440,2000,Crooked Creek,1,07/25/2000,,Bluegill,130,50,1,
2550,12440,2000,Crooked Creek,1,07/25/2000,,Largemouth Bass,360,690,1,
2550,12440,2000,Crooked Creek,1,07/25/2000,,Yellow Bullhead,160,30,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Smallmouth Bass,391,680,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Smallmouth Bass,291,300,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Smallmouth Bass,320,370,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Smallmouth Bass,302,310,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Smallmouth Bass,261,180,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Smallmouth Bass,351,540,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Smallmouth Bass,308,300,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Smallmouth Bass,345,490,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Smallmouth Bass,281,250,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Smallmouth Bass,218,120,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Smallmouth Bass,271,210,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Smallmouth Bass,200,70,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Smallmouth Bass,146,50,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Smallmouth Bass,174,60,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Smallmouth Bass,214,120,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Smallmouth Bass,85,10,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Smallmouth Bass,385,750,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Smallmouth Bass,220,110,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Smallmouth Bass,215,120,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Smallmouth Bass,220,120,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Smallmouth Bass,235,170,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Smallmouth Bass,208,140,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Ozark Bass,218,170,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Ozark Bass,249,260,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Ozark Bass,244,260,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Largemouth Bass,431,1080,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Largemouth Bass,326,410,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Largemouth Bass,235,180,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Largemouth Bass,461,1460,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Largemouth Bass,270,240,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Flathead Catfish,500,1330,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Bluegill,194,130,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Bluegill,177,140,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Bluegill,177,120,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Bluegill,148,50,1,
2550,12441,2000,Crooked Creek,2,07/25/2000,0.443333333,Yellow Bullhead,248,200,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,162,80,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,249,200,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,137,190,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,230,150,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,285,270,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,203,130,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,293,310,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,174,80,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,228,180,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,190,70,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,95,20,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,200,140,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,219,100,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,220,140,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,177,50,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,282,170,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,359,590,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,151,40,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,197,80,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,277,270,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,175,80,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,210,120,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,203,90,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,264,240,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,222,150,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,268,250,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,268,240,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,173,70,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,175,70,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,184,80,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,308,340,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,233,150,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,261,200,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,315,410,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,247,200,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,184,100,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,267,280,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,288,280,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,241,140,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,361,560,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,209,100,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,173,90,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,192,100,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,50,,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,211,100,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,187,100,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Smallmouth Bass,137,40,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Largemouth Bass,313,530,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Ozark Bass,218,240,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Ozark Bass,222,260,1,
2550,12442,2000,Crooked Creek,3,07/25/2000,0.322777778,Yellow Bullhead,112,70,1,
2550,12443,2000,Crooked Creek,4,07/25/2000,0.327777778,Smallmouth Bass,178,60,1,
2550,12443,2000,Crooked Creek,4,07/25/2000,0.327777778,Smallmouth Bass,330,450,1,
2550,12443,2000,Crooked Creek,4,07/25/2000,0.327777778,Smallmouth Bass,343,620,1,
2550,12443,2000,Crooked Creek,4,07/25/2000,0.327777778,Smallmouth Bass,345,490,1,
2550,12443,2000,Crooked Creek,4,07/25/2000,0.327777778,Smallmouth Bass,218,120,1,
2550,12443,2000,Crooked Creek,4,07/25/2000,0.327777778,Smallmouth Bass,373,720,1,
2550,12443,2000,Crooked Creek,4,07/25/2000,0.327777778,Smallmouth Bass,322,410,1,
2550,12443,2000,Crooked Creek,4,07/25/2000,0.327777778,Smallmouth Bass,292,300,1,
2550,12443,2000,Crooked Creek,4,07/25/2000,0.327777778,Smallmouth Bass,220,160,1,
2550,12443,2000,Crooked Creek,4,07/25/2000,0.327777778,Smallmouth Bass,224,140,1,
2550,12443,2000,Crooked Creek,4,07/25/2000,0.327777778,Smallmouth Bass,200,180,1,
2550,12443,2000,Crooked Creek,4,07/25/2000,0.327777778,Smallmouth Bass,165,60,1,
2550,12443,2000,Crooked Creek,4,07/25/2000,0.327777778,Smallmouth Bass,317,400,1,
2550,12443,2000,Crooked Creek,4,07/25/2000,0.327777778,Smallmouth Bass,229,160,1,
2550,12443,2000,Crooked Creek,4,07/25/2000,0.327777778,Smallmouth Bass,161,60,1,
2550,12443,2000,Crooked Creek,4,07/25/2000,0.327777778,Smallmouth Bass,84,10,1,
2550,12443,2000,Crooked Creek,4,07/25/2000,0.327777778,Smallmouth Bass,260,250,1,
2550,12443,2000,Crooked Creek,4,07/25/2000,0.327777778,Smallmouth Bass,194,100,1,
2550,12443,2000,Crooked Creek,4,07/25/2000,0.327777778,Smallmouth Bass,338,500,1,
2550,12443,2000,Crooked Creek,4,07/25/2000,0.327777778,Smallmouth Bass,215,120,1,
2550,12443,2000,Crooked Creek,4,07/25/2000,0.327777778,Smallmouth Bass,120,30,1,
